Name,Location,Latitude,Longitude
 Washington,"195 Chappie James Blvd Sw , Washington , DC , (202) 561 4447",-77.01655,38.84225
 Washington,"320 Florida Ave Ne , Washington , DC , (202) 546 7525",-77.00158,38.90777
 Washington,"309 Rt 31 S , Washington , NJ , (908) 689 9803",-74.97639,40.73795
 Washington Court House,"1666 Columbus Ave , Washington Court House , OH , (740) 636 5060",-83.42445,39.54945
 Washingtonville,"26 W Main St , Washingtonville , NY , (845) 496 5081",-74.16981,41.42615
 Washougal,"103 C St , Washougal , WA , (360) 834 1021",-122.37976,45.58089
 Wasilla,"1560 E Financial Dr , Wasilla , AK , (907) 376 5133",-149.41112,61.57675
 Waterbury,"198 Thomaston Ave , Waterbury , CT , (203) 757 7728",-73.05433,41.56416
 Waterbury,"495 Union St , Waterbury , CT , (203) 757 8172",-73.02675,41.54815
 Waterbury,"464 Reidville Dr , Waterbury , CT , (203) 753 5127",-72.99734,41.53924
 Waterfall,"3744 N Hess Rd , Waterfall , PA , (717) 987 3334",-78.08896,40.06166
 Waterford,"2723 Beck Dr , Waterford , WI , (262) 534 6619",-88.20823,42.75358
 Waterford,"7320 Highland Rd , Waterford , MI , (248) 666 1275",-83.43137,42.66069
 Waterford,"4922 Dixie Hwy , Waterford , MI , (248) 674 1327",-83.38756,42.6915
 Waterford,"3416 Elizabeth Lake Rd , Waterford , MI , (248) 682 2494",-83.35404,42.63948
 Waterford,"850 Hartford Tpke , Waterford , CT , (860) 444 1599",-72.14218,41.3753
 Waterloo,"1215 Ansborough Ave , Waterloo , IA , (319) 234 6669",-92.37675,42.49554
 Waterloo,"102 Tower Park Dr , Waterloo , IA , (319) 287 4246",-92.35768,42.45637
 Waterloo,"109 Jefferson St , Waterloo , IA , (319) 235 7910",-92.34566,42.49783
 Waterloo,"1925 La Porte Rd , Waterloo , IA , (319) 232 6552",-92.32043,42.46721
 Waterloo,"800 N Market St , Waterloo , IL , (618) 939 6565",-90.15139,38.35348
 Waterloo,"692 W Madison St , Waterloo , WI , (920) 478 9650",-88.99789,43.18333
 Watertown,"1211 9th Ave Se , Watertown , SD , (605) 886 4192",-97.09742,44.89024
 Watertown,"664 S Church St , Watertown , WI , (920) 261 6406",-88.73008,43.1872
 Watertown,"1258 Main St , Watertown , CT , (860) 274 8708",-73.10742,41.59165
 Watertown,"195 Mount Auburn St , Watertown , MA , (617) 926 9662",-71.17611,42.36835
 Watertown,"485 Arsenal St , Watertown , MA , (617) 924 9726",-71.16119,42.36306
 Waterville,"465 Kennedy Memorial Dr , Waterville , ME , (207) 877 7720",-69.67793,44.54519
 Waterville,"145 Silver St , Waterville , ME , (207) 872 5150",-69.64409,44.54197
 Waterville,"44 College Ave , Waterville , ME , (207) 872 6848",-69.62957,44.55634
 Watervliet,"3733 N M 140 , Watervliet , MI , (616) 463 4957",-86.26167,42.17985
 Watseka,"504 W Walnut St , Watseka , IL , (815) 432 1160",-87.74157,40.77765
 Wauchula,"415 S 6th Ave , Wauchula , FL , (863) 773 3560",-81.8107,27.54356
 Wauconda,"465 W Liberty St , Wauconda , IL , (847) 526 3963",-88.14771,42.25703
 Waukegan,"850 N Green Bay Rd , Waukegan , IL , (847) 263 7254",-87.88248,42.37299
 Waukegan,"3140 Belvidere Rd , Waukegan , IL , (847) 662 6700",-87.87885,42.34908
 Waukegan,"1510 N Lewis Ave , Waukegan , IL , (847) 244 2477",-87.85563,42.38046
 Waukegan,"3125 N Lewis Ave , Waukegan , IL , (847) 662 3575",-87.85483,42.40855
 Waukesha,"530 W Sunset Dr , Waukesha , WI , (262) 544 9503",-88.23779,42.98839
 Waukesha,"1800 Gateway Dr , Waukesha , WI , (262) 547 5453",-88.19724,43.02566
 Waunakee,"510 W Main St , Waunakee , WI , (608) 849 5117",-89.4621,43.19183
 Wauseon,"399 Airport Hwy , Wauseon , OH , (419) 335 5000",-84.1371,41.57347
 Waverly,"927 4th St Sw , Waverly , IA , (319) 352 3311",-92.4754,42.7169
 Waverly,"598 E Emmitt Ave , Waverly , OH , (740) 947 7420",-82.97956,39.13104
 Waverly,"103 N County Dr , Waverly , VA , (804) 834 8001",-77.09265,37.03659
 Waxahachie,"503 N Highway 77 , Waxahachie , TX , (972) 938 9600",-96.84269,32.40776
 Waxhaw,"4005 Providence Rd S , Waxhaw , NC , (704) 243 1397",-80.75051,34.93671
 Waycross,"1710 Memorial Dr , Waycross , GA , (912) 283 5480",-82.33701,31.20623
 Wayne,"33540 Michigan Ave W , Wayne , MI , (734) 728 7800",-83.36989,42.28254
 Wayne,"1495 Valley Forge Rd , Wayne , PA , (610) 293 1887",-75.4442,40.08134
 Wayne,"1229 Rt 23 , Wayne , NJ , (973) 694 9794",-74.26885,40.9278
 Wayne,"1046 Hamburg Tpke , Wayne , NJ , (973) 696 8025",-74.23695,40.96
 Waynesboro,"650 Lew Dewitt Blvd , Waynesboro , VA , (540) 943 1483",-78.93119,38.08074
 Waynesboro,"1535 W Broad St , Waynesboro , VA , (540) 943 2858",-78.90099,38.0733
 Waynesboro,"1617 E Main St , Waynesboro , PA , (717) 765 3000",-77.5528,39.74422
 Waynesburg,"Route 21 And School St , Waynesburg , PA , (724) 627 3540",-80.161,39.89669
 Waynesville,"575 Russ Ave , Waynesville , NC , (828) 456 3903",-82.98975,35.50261
 Wayzata,"1200 Wayzata Blvd E , Wayzata , MN , (952) 475 3300",-93.49877,44.971
 Weatherford,"107 W Interstate 20 , Weatherford , TX , (817) 613 1300",-97.79054,32.72872
 Weaverville,"167 Weaver Blvd , Weaverville , NC , (828) 645 7147",-82.56869,35.70408
 Webster,"515 El Dorado Blvd , Webster , TX , (281) 486 8780",-95.14371,29.56014
 Webster,"128 E Main St , Webster , MA , (508) 949 8480",-71.8654,42.05924
 Weirton,"230 Three Springs Dr , Weirton , WV , (304) 723 5739",-80.54932,40.40482
 Wellington,"8214 N 6th St , Wellington , CO , (970) 568 9083",-105.00018,40.70442
 Wellington,"823 N Main St , Wellington , OH , (440) 647 9977",-82.21738,41.1817
 Wellsville,"970 E Main St , Wellsville , UT , (435) 245 3420",-111.90821,41.6433
 Wenatchee,"103 Palouse St , Wenatchee , WA , (509) 665 9296",-120.31153,47.42453
 Wenona,"3077 E State Route 17 , Wenona , IL , (815) 853 4454",-89.06252,41.02803
 Wentzville,"851 Pic Pky , Wentzville , MO , (636) 332 3064",-90.82156,38.80538
 Weslaco,"1617 N Texas Blvd , Weslaco , TX , (956) 968 3747",-97.9911,26.17468
 Wesley Chapel,"28136 State Road 54 , Wesley Chapel , FL , (813) 973 2142",-82.35012,28.23607
 West Babylon,"628 W Montauk Hwy , West Babylon , NY , (631) 669 1784",-73.34492,40.68584
 West Barnstable,"2135 Iyanough Rd , West Barnstable , MA , (508) 362 2926",-70.3381,41.68898
 West Bend,"1910 W Washington St , West Bend , WI , (262) 306 8001",-88.20243,43.42744
 West Bend,"1604 S Main St , West Bend , WI , (262) 334 1333",-88.18121,43.40087
 West Caldwell,"900 Bloomfield Ave , West Caldwell , NJ , (973) 808 9670",-74.29999,40.85167
 West Chester,"410 S High St , West Chester , PA , (610) 692 3191",-75.60101,39.95627
 West Chester,"Rt 1 & 202 , West Chester , PA , (610) 358 2881",-75.58657,39.9314
 West Chester,"1502 W Chester Pike , West Chester , PA , (610) 692 6568",-75.52832,39.96657
 West Chicago,"340 S Neltnor Blvd , West Chicago , IL , (630) 231 2384",-88.19473,41.88036
 West Columbia,"699 Main St , West Columbia , SC , (803) 955 2250",-81.13266,33.91532
 West Columbia,"2513 Sunset Blvd , West Columbia , SC , (803) 796 9607",-81.10809,34.00323
 West Columbia,"1928 Airport Blvd , West Columbia , SC , (803) 939 9702",-81.09053,33.95889
 West Columbia,"1400 Charleston Hwy , West Columbia , SC , (803) 796 1509",-81.07593,33.97593
 West Covina,"245 N Citrus St   , West Covina  , CA , (626) 967 9905",-117.89026,34.0743
 West Des Moines,"7275 Vista Dr , West Des Moines , IA , (515) 267 8535",-93.80829,41.58918
 West Des Moines,"5308 University Ave , West Des Moines , IA , (515) 222 3085",-93.77953,41.60032
 West Des Moines,"210 Grand Ave , West Des Moines , IA , (515) 255 5111",-93.70483,41.58248
 West Frankfort,"2420 Ken Gray Blvd , West Frankfort , IL , (618) 932 6102",-88.95226,37.89874
 West Haven,"644 Campbell Ave , West Haven , CT , (203) 932 6274",-72.95251,41.27529
 West Hempstead,"340 Hempstead Tpke , West Hempstead , NY , (516) 538 2859",-73.65162,40.70525
 West Jordan,"1590 W 9000 S , West Jordan , UT , (801) 256 9546",-111.93645,40.58782
 West Jordan,"6995 S 1300 W , West Jordan , UT , (801) 352 2500",-111.92901,40.62434
 West Lafayette,"1069 Sagamore Pky W , West Lafayette , IN , (765) 463 6713",-86.92238,40.45316
 West Lafayette,"720 Northwestern Ave , West Lafayette , IN , (765) 743 1083",-86.91429,40.43179
 West Lafayette,"5853 State Road 43 N , West Lafayette , IN , (765) 567 8605",-86.86838,40.50282
 West Lebanon,"235 Plainfield Rd , West Lebanon , NH , (603) 298 8999",-72.32133,43.62999
 West Memphis,"433 W Broadway St , West Memphis , AR , (870) 732 4598",-90.1944,35.1462
 West Memphis,"216 I 40 W  Service Rd  , West Memphis , AR ,",-90.15739,35.15841
 West Monroe,"100 Thomas Rd , West Monroe , LA , (318) 388 1987",-92.15742,32.51691
 West New York,"6201 Bergenline Ave , West New York , NJ , (201) 854 9236",-74.01461,40.7913
 West Nyack,"3623 Palisades Center Dr , West Nyack , NY , (914) 353 6448",-73.96071,41.09884
 West Orange,"432 Pleasant Valley Way , West Orange , NJ , (973) 325 9334",-74.25996,40.81115
 West Palm Beach,"1280 Greenview Shores Blvd , West Palm Beach , FL , (561) 790 5271",-80.26871,26.66322
 West Palm Beach,"1103 Royal Palm Beach Blvd , West Palm Beach , FL , (561) 798 5488",-80.22943,26.70688
 West Palm Beach,"11453 Southern Blvd , West Palm Beach , FL , (561) 798 3500",-80.22773,26.68135
 West Palm Beach,"135 Hamilton Ter , West Palm Beach , FL , (561) 792 4677",-80.2094,26.66788
 West Palm Beach,"6903 Okeechobee Blvd , West Palm Beach , FL , (561) 712 1221",-80.151,26.70827
 West Palm Beach,"4887 Southern Blvd , West Palm Beach , FL , (561) 478 2622",-80.11853,26.67811
 West Palm Beach,"1800 S Military Trl , West Palm Beach , FL , (561) 964 5879",-80.11218,26.65082
 West Palm Beach,"2949 N Military Trl , West Palm Beach , FL , (561) 471 8590",-80.1108,26.72067
 West Palm Beach,"4138 W Blue Heron Blvd , West Palm Beach , FL , (561) 848 8184",-80.10233,26.78355
 West Palm Beach,"5501 Corporate Way , West Palm Beach , FL , (561) 683 2099",-80.08882,26.75956
 West Palm Beach,"815 S Congress Ave , West Palm Beach , FL , (561) 683 8821",-80.0884,26.66501
 West Palm Beach,"9031 Old Dixie Hwy , West Palm Beach , FL , (561) 842 6990",-80.0788,26.80849
 West Palm Beach,"1721 Belvedere Rd , West Palm Beach , FL , (561) 640 1002",-80.07712,26.69117
 West Palm Beach,"1210 N Dixie Hwy , West Palm Beach , FL , (561) 832 8610",-80.05307,26.72364
 West Point,"1221 Highway 45 N , West Point , MS , (662) 494 9445",-88.6591,33.62595
 West Point,"1204 Stony Lonesome Rd , West Point , NY , (914) 446 2600",-73.97542,41.38436
 West Roxbury,"1610 Vfw Pky , West Roxbury , MA , (617) 323 2479",-71.16827,42.26629
 West Springfield,"983 Riverdale St , West Springfield , MA , (413) 737 1343",-72.62585,42.13066
 West Springfield,"468 Memorial Ave , West Springfield , MA , (413) 732 2969",-72.6046,42.09606
 West Yarmouth,"464 Rt 28 , West Yarmouth , MA , (508) 771 7048",-70.23987,41.65063
 Westborough,"139 Turnpike Rd , Westborough , MA , (508) 366 7997",-71.60719,42.28524
 Westbury,"409 Old Country Rd , Westbury , NY , (516) 333 3653",-73.59928,40.74594
 Westchester,"11124 31st St , Westchester , IL , (708) 531 1211",-87.898,41.83379
 Westchester,"10356 W Roosevelt Rd , Westchester , IL , (708) 450 1292",-87.88079,41.86343
 Westerly,"99 Franklin St , Westerly , RI , (401) 596 8840",-71.81241,41.36127
 Westerville,"99 W Schrock Rd , Westerville , OH , (614) 899 9191",-82.92764,40.10968
 Westerville,"70 Polaris Pky , Westerville , OH , (614) 898 7297",-82.92738,40.14777
 Westerville,"6063 S Sunbury Rd , Westerville , OH , (614) 882 2373",-82.8957,40.0843
 Westfield,"111 N Pioneer Park Rd , Westfield , WI , (608) 296 2600",-89.48536,43.88885
 Westfield,"72 Main St , Westfield , MA , (413) 562 3800",-72.74513,42.12046
 Westford,"174 Littleton Rd , Westford , MA , (978) 392 9939",-71.42215,42.56769
 Westlake Village,"391 Hampshire Rd , Westlake Village , CA , (805) 373 8612",-118.83833,34.16254
 Westland,"237 N Wayne Rd , Westland , MI , (734) 722 2882",-83.38889,42.31109
 Westland,"120 S Merriman Rd , Westland , MI , (734) 729 6688",-83.34969,42.31047
 Westland,"7900 N Middlebelt Rd , Westland , MI , (734) 266 9484",-83.3317,42.34657
 Westminster,"454 Wmc Dr , Westminster , MD , (410) 840 9975",-77.01157,39.58637
 Westminster,"Crossroads Shopping Ctr , Westminster , MD , (410) 876 3640",-76.98444,39.55679
 Westmont,"4 W 63rd St , Westmont , IL , (630) 719 9490",-87.97498,41.77379
 Westport,"1000 Post Rd E , Westport , CT , (203) 226 3436",-73.33041,41.13861
 Westwego,"2850 Us 90 , Westwego , LA , (504) 436 3228",-90.19972,29.9099
 Westwego,"500 Westbank Expy , Westwego , LA , (504) 348 7326",-90.14735,29.89908
 Wethersfield,"872 Silas Deane Hwy , Wethersfield , CT , (860) 721 1366",-72.65883,41.69979
 Wetumpka,"450 River Oaks Dr , Wetumpka , AL , (334) 213 6491",-86.21075,32.52403
 Wexford,"10955 Perry Hwy , Wexford , PA , (724) 935 2010",-80.05582,40.61763
 Weymouth,"393 Washington St , Weymouth , MA , (781) 335 4606",-70.95892,42.20977
 Weymouth,"655 Bridge St , Weymouth , MA , (781) 335 4764",-70.93915,42.24459
 Wheat Ridge,"4945 Kipling St , Wheat Ridge , CO , (303) 442 8274",-105.10976,39.78638
 Wheat Ridge,"2601 Sheridan Blvd , Wheat Ridge , CO , (303) 232 5519",-105.05342,39.75504
 Wheaton,"2191 W Roosevelt Rd , Wheaton , IL , (630) 462 9770",-88.14316,41.8577
 Wheaton,"2020 S Naperville Rd , Wheaton , IL , (630) 462 7758",-88.10335,41.83252
 Wheelersburg,"8961 Ohio River Rd , Wheelersburg , OH , (740) 574 6017",-82.85716,38.71698
 Wheeling,"425 W Dundee Rd , Wheeling , IL , (847) 537 5540",-87.92693,42.13921
 Wheeling,"104 Zane St , Wheeling , WV , (304) 233 8813",-80.7346,40.07187
 Wheeling,"1235 Warwood Ave , Wheeling , WV , (304) 277 2508",-80.69838,40.11415
 Whitehall,"2899 Holton Whitehall Rd , Whitehall , MI , (231) 893 5200",-86.31132,43.40999
 Whitehall,"2695 Macarthur Rd , Whitehall , PA , (610) 776 6243",-75.49364,40.64603
 Whitehall,"1600 Macarthur Rd , Whitehall , PA , (610) 437 9971",-75.48475,40.62926
 Whiteland,"891 Us 31 , Whiteland , IN , (317) 535 7622",-86.09174,39.56314
 Whitestown,"6405 E State Road 334 , Whitestown , IN , (317) 769 7929",-86.34633,39.94909
 Whiting,"1817 S Indianapolis Blvd , Whiting , IN , (219) 659 4510",-87.50079,41.68104
 Whitinsville,"1141 Providence Rd , Whitinsville , MA , (508) 234 6811",-71.64589,42.12452
 Whitman,"699 Bedford St , Whitman , MA , (781) 447 4936",-70.94683,42.08005
 Whitmore Lake,"8098 E M 36 , Whitmore Lake , MI , (734) 449 1760",-83.78586,42.45243
 Whittier,"11125 Washington Blvd , Whittier , CA , (562) 695 7633",-118.07334,33.9725
 Whittier,"8845 Painter Ave , Whittier , CA , (562) 693 7900",-118.03909,33.9573
 Whittier,"7058 Greenleaf Ave , Whittier , CA , (562) 693 5657",-118.03724,33.97804
 Wichita Falls,"4004 Kemp Blvd , Wichita Falls , TX , (940) 692 6312",-98.53613,33.87041
 Wichita Falls,"1307 Holliday St , Wichita Falls , TX , (940) 761 1153",-98.49683,33.90186
 Wickenburg,"524 E Wickenburg Way , Wickenburg , AZ , (928) 684 7193",-112.72101,33.96972
 Wickliffe,"28101 Chardon Rd , Wickliffe , OH , (440) 944 6733",-81.48315,41.5833
 Wiggins,"1229 Frontage Dr E , Wiggins , MS , (601) 928 5574",-89.15362,30.85028
 Wildwood,"W Highway 44 , Wildwood , FL , (352) 245 1860",-82.05623,28.84757
 Wildwood,"832 Sr 44a , Wildwood , FL , (352) 748 3135",-82.04662,28.86468
 Wildwood,"3500 Boardwalk , Wildwood , NJ , (609) 523 8584",-74.81054,38.98702
 Wilkes Barre,"Route 115 & E End Blvd , Wilkes Barre , PA , (570) 824 6938",-75.81464,41.2497
 Willard,"1148 Conwell Ave , Willard , OH , (419) 933 2838",-82.71561,41.0443
 Willcox,"1205 W Rex Allen Dr , Willcox , AZ , (520) 384 9254",-109.8399,32.26431
 Williamsburg,"4600 Monticello Ave , Williamsburg , VA , (757) 258 3543",-76.75914,37.27011
 Williamsburg,"5269 John Tyler Hwy , Williamsburg , VA , (757) 221 8350",-76.74001,37.25929
 Williamsburg,"1545 Richmond Rd , Williamsburg , VA , (757) 229 5317",-76.72262,37.2904
 Williamsburg,"100 Jamestown Rd , Williamsburg , VA , (757) 221 2100",-76.70808,37.27013
 Williamsburg,"102 Visitor Center Dr , Williamsburg , VA , (757) 221 7117",-76.6975,37.27983
 Williamston,"905 Greenville Dr , Williamston , SC , (864) 847 7887",-82.46943,34.62949
 Williamston,"400 East Blvd , Williamston , NC , (252) 792 7889",-77.05546,35.84402
 Williamstown,"131 S Black Horse Pike , Williamstown , NJ , (856) 875 9818",-74.99123,39.68735
 Willimantic,"59 Columbia Ave , Willimantic , CT , (860) 456 6940",-72.2333,41.71656
 Willingboro,"1 Levitt Pky , Willingboro , NJ , (609) 835 7040",-74.8942,40.05233
 Willingboro,"198 Country Club Rd , Willingboro , NJ , (609) 871 9832",-74.89312,40.01825
 Willmar,"1201 1st St S , Willmar , MN , (320) 235 1379",-95.04254,45.11152
 Willmar,"1400 Highway 12 E , Willmar , MN , (320) 235 6812",-95.02597,45.12374
 Willmar,"1611 Highway 12 E , Willmar , MN , (320) 235 6812",-95.02181,45.12418
 Willoughby,"5021 Som Center Rd , Willoughby , OH , (440) 953 3900",-81.43976,41.62413
 Willoughby,"4150 Oh 306 , Willoughby , OH , (440) 951 9910",-81.37264,41.63862
 Willow Grove,"106 York Rd , Willow Grove , PA , (215) 657 5728",-75.11483,40.14312
 Willow Street,"2600 Willow Street Pike , Willow Street , PA , (717) 464 7101",-76.28366,39.98536
 Willowbrook,"6930 Kingery Hwy , Willowbrook , IL , (630) 654 1612",-87.94533,41.76285
 Wilmington,"744 N Wilmington Blvd , Wilmington , CA , (310) 549 8535",-118.27392,33.77854
 Wilmington,"715 W Baltimore St , Wilmington , IL , (219) 476 2315",-88.159,41.30503
 Wilmington,"819 S 3rd St , Wilmington , NC , (910) 763 4484",-77.94465,34.22515
 Wilmington,"1901 S 16th St , Wilmington , NC , (910) 763 7535",-77.92577,34.2121
 Wilmington,"2549 Castle Hayne Rd , Wilmington , NC , (910) 762 1120",-77.92107,34.28734
 Wilmington,"5325 Carolina Beach Rd , Wilmington , NC , (910) 799 5257",-77.89474,34.14152
 Wilmington,"4205 Market St , Wilmington , NC , (910) 762 2155",-77.89336,34.24229
 Wilmington,"805 S College Rd , Wilmington , NC , (910) 395 4053",-77.883,34.22152
 Wilmington,"2707 Trademark Dr , Wilmington , NC , (910) 796 3067",-77.87827,34.30897
 Wilmington,"7200 Market St , Wilmington , NC , (910) 686 7848",-77.8186,34.27246
 Wilmington,"3607 Kirkwood Hwy , Wilmington , DE , (302) 994 2124",-75.63655,39.73468
 Wilmington,"300 S Maryland Ave , Wilmington , DE , (302) 995 1070",-75.58904,39.72627
 Wilmington,"2802 Concord Pike , Wilmington , DE , (302) 478 2892",-75.54772,39.79758
 Wilmington,"4737 Concord Pike , Wilmington , DE , (302) 478 8633",-75.54695,39.82071
 Wilmington,"280 Lowell St , Wilmington , MA , (978) 657 5703",-71.14182,42.53917
 Wilson,"1708 Raleigh Rd , Wilson , NC , (252) 291 7131",-77.94991,35.73622
 Wilson,"2520 Ward Blvd , Wilson , NC , (252) 291 5335",-77.93461,35.74763
 Wilson,"700 Us 301 E , Wilson , NC , (252) 291 1517",-77.89323,35.71923
 Wilsonville,"9165 Sw Wilsonville Rd , Wilsonville , OR , (503) 682 2055",-122.77139,45.30307
 Wilsonville,"8699 Sw Robert Burns Dr , Wilsonville , OR , (503) 682 2950",-122.76685,45.33477
 Winchester,"966 E Washington St , Winchester , IN , (765) 584 3841",-84.96118,40.17193
 Winchester,"1199 W Lexington Ave , Winchester , KY , (859) 745 2090",-84.19923,38.00117
 Winchester,"765 Main St , Winchester , MA , (781) 729 5475",-71.13951,42.45843
 Wind Gap,"S Broadway & Male Rd , Wind Gap , PA , (610) 863 7762",-75.29646,40.83864
 Winder,"7 E May St , Winder , GA , (770) 867 3636",-83.72292,33.99053
 Windham,"9650 E Center St , Windham , OH , (330) 326 2360",-81.0417,41.23494
 Windham,"793 Roosevelt Trl , Windham , ME , (207) 892 5597",-70.44161,43.83826
 Windsor,"107 N Us 13 Br  , Windsor , NC , (252) 794 5410",-76.94643,35.99862
 Windsor,"59 W Windsor Blvd , Windsor , VA , (757) 242 3863",-76.74789,36.81072
 Windsor Locks,"84 Ella Grasso Tpke , Windsor Locks , CT , (860) 627 5537",-72.67104,41.92073
 Windsor Mill,"8022 Liberty Rd , Windsor Mill , MD , (410) 521 3616",-76.75584,39.35305
 Windsor Mill,"1650 Belmont Ave , Windsor Mill , MD , (410) 944 9950",-76.74959,39.31428
 Winfield,"1575 Us 43 , Winfield , AL , (205) 487 7072",-87.8177,33.9289
 Wingate,"3807 Us 74 E , Wingate , NC , (704) 233 4077",-80.45367,34.98264
 Winnetka,"20056 Sherman Way , Winnetka , CA , (818) 346 3660",-118.57007,34.20089
 Winnie,"46135 Interstate 10 , Winnie , TX , (409) 296 4944",-94.39173,29.82714
 Winona,"1215 Gilmore Ave , Winona , MN , (507) 452 6606",-91.66888,44.04834
 Winslow Twp,"594 Cross Keys Rd , Winslow Twp , NJ , (856) 629 2813",-75.00297,39.73696
 Winter Garden,"13500 W Colonial Dr , Winter Garden , FL , (407) 656 1214",-81.58389,28.55094
 Winter Haven,"2006 8th St Nw , Winter Haven , FL , (863) 293 6270",-81.73481,28.04439
 Winter Haven,"205 Cypress Gardens Blvd , Winter Haven , FL , (863) 299 4375",-81.72558,28.00418
 Winter Park,"450 S Orlando Ave , Winter Park , FL , (407) 644 6460",-81.36493,28.59439
 Winter Park,"3011 Aloma Ave , Winter Park , FL , (407) 657 5013",-81.31097,28.60382
 Winter Park,"1407 S Semoran Blvd , Winter Park , FL , (407) 657 9699",-81.30831,28.57961
 Winter Park,"6709 University Blvd , Winter Park , FL , (407) 681 2808",-81.29595,28.59774
 Winter Springs,"1001 Willa Springs Dr , Winter Springs , FL , (407) 699 5354",-81.27263,28.64686
